"account_id","id","clone_url","owner_id","secret_id","name"
1359,7409,git@github.com:Helical-Levity/slim-skeleton.git,1339,1500,Gitential Magnetic Rock
1359,7410,git@github.com:Helical-Levity/tomahawque-app.git,1339,1500,Gitential Magnetic Rock
1359,7407,ssh://git@github.com:Helical-Levity/slim-skeleton.git,1339,1500,Gitential Magnetic Rock
1383,7676,usgpeople@vs-ssh.visualstudio.com:v3/usgpeople/DaVinci/DaVinci,1363,1528,Hoi
1383,7674,usgpeople@vs-ssh.visualstudio.com:v3/usgpeople/DaVinci/DaVinci-FrontEnd,1363,1528,Hoi
1392,7774,git@gitlab.com:ada-chem/ada_peripherals_private.git,1372,1539,GitLab
1398,7781,git clone git@bitbucket.org:saverix86/mobile_artists.git,1378,1546,gitential
1398,7783,ssh://git@bitbucket.org:saverix86/mobile_artists.git,1378,1546,gitential
1470,8276,ssh://git@github.com/w1zeman1p/pantydrop,1450,1622,gitenial
1520,8762,git@gitlab.nekotal.tech:modules/input.git,1497,1675,Test Gitlab
1526,8777,git@gitlab.com:pinocks/indian-civil-service-academy/indian-civil-service-learning-android-app.git,1503,1682,test
1526,8781,git@gitlab.com:pinocks/khalk-kafo/khalk-kafo-volunteer-ios.git,1503,1682,test
1526,8778,git@gitlab.com:pinocks/sllize-admin-panel.git,1503,1682,test
1526,8782,git@gitlab.com:pinocks/ultimate_solution/uspmc-android.git,1503,1682,test
1526,8775,git@gitlab.com:pinocks/carvvu/carvvu-backend-django.git,1503,1682,test
1526,8779,git@gitlab.com:pinocks/carvvu/carvvu-frontend-angular.git,1503,1682,test
1526,8776,git@gitlab.com:pinocks/indian-civil-service-academy/indian-civil-service-academy-backend.git,1503,1682,test
1526,8780,git@gitlab.com:pinocks/khalk-kafo/khalk-kafo-web.git,1503,1682,test
1534,9054,git@dev.getphoto.io:fotograf-de/core.git,1510,1690,Gitential
1555,9107,git@bitbucket.org:shockoe/brandx-native-android.git,1531,1713,bitbucket-test
1555,9106,git@bitbucket.org:shockoe/brandx-native-ios.git,1531,1713,bitbucket-test
1566,9134,git@bitbucket.org:medlanes/node_payment_service.git,1542,1725,gitential
1566,9130,git@bitbucket.org:medlanes/node_router.git,1542,1725,gitential
1566,9135,git@bitbucket.org:medlanes/ios4app.git,1542,1725,gitential
1566,9127,ssh://git@bitbucket.org:medlanes/node_account_service.git,1542,1725,gitential
1566,9131,git@bitbucket.org:medlanes/medlanes_crm.git,1542,1725,gitential
1566,9132,git@bitbucket.org:medlanes/med-digi-doc.git,1542,1725,gitential
1566,9136,git@bitbucket.org:medlanes/androidapp.git,1542,1725,gitential
1566,9128,git@bitbucket.org:medlanes/node_account_service.git,1542,1725,gitential
1566,9133,git@bitbucket.org:medlanes/ui_platform.git,1542,1725,gitential
1566,9137,git@bitbucket.org:medlanes/call-service.git,1542,1725,gitential
1566,9129,git@bitbucket.org:medlanes/backend.git,1542,1725,gitential
1602,9348,git@bitbucket.org:luizfelipecl/apmt.git,1578,1776,APM
1615,9410,git@git.neruxvace.net:Exceptionflug/minecraft-suro.git,1589,1778,gitlab
1620,9417,ssh://git@github.com:Jayco-Design/Fergus.git,1594,1785,Gitential-Fergus-Key
1620,9418,ssh://git@github.com/Jayco-Design/Fergus.git,1594,1785,Gitential-Fergus-Key
1629,9996,git@github.com:th3happybit/MCS--Company-Software.git,1603,1862,thehappybit
1629,9995,git@github.com:akram09/Elbess.git,1603,1862,thehappybit
1673,9744,git@github.com:wsh32/psychic.git,1645,1840,test
1673,9751,git@git.assembla.com:mengineering/NV200.Gen2_LLC.git,1645,1840,test
1674,9746,git@github.com:skafandri/singular-ev-backend.git,1646,1842,Github
1751,10500,workplacedynamics@vs-ssh.visualstudio.com:v3/workplacedynamics/WPD/Helium,1722,1934,Helium
1761,10548,ssh://git@gitlab.jibsoft.co.th:10022/jib/user-service.git,1732,2084,gitential
1761,10551,ssh://git@gitlab.jibsoft.co.th:10022/jib/gateway-api.git,1732,2084,gitential
1761,11422,ssh://git@gitlab.jibsoft.co.th:10022/jib/cimb-preferred-frontend-mobile.git,1732,2084,gitential
1761,10981,ssh://git@gitlab.jibsoft.co.th:10022/jib/inventory-service.git,1732,2084,gitential
1761,10549,ssh://git@gitlab.jibsoft.co.th:10022/jib/jess-web.git,1732,2084,gitential
1761,11421,ssh://git@gitlab.jibsoft.co.th:10022/jib/cimb_preferred_api.git,1732,2084,gitential
1761,10546,ssh://git@gitlab.jibsoft.co.th:10022/jib/purchase-service.git,1732,2084,gitential
1761,10984,ssh://git@gitlab.jibsoft.co.th:10022/jib/jess-common.git,1732,2084,gitential
1761,10982,ssh://git@gitlab.jibsoft.co.th:10022/jib/tools-service.git,1732,2084,gitential
1761,10547,ssh://git@gitlab.jibsoft.co.th:10022/jib/product-service.git,1732,2084,gitential
1761,10550,ssh://git@gitlab.jibsoft.co.th:10022/jib/authorization-service.git,1732,2084,gitential
1761,10983,ssh://git@gitlab.jibsoft.co.th:10022/jib/configuration-service.git,1732,2084,gitential
1764,10557,ssh://git@bitbucket.org:scopear/unityrar2.git,1735,1949,Gitential
1764,10558,git@bitbucket.org:scopear/unityrar2.git,1735,1949,Gitential
1793,10805,git@172.16.19.122:desarrollo-contactar/financial-wcf.git,1763,1982,fin
1814,10991,ssh://git@gitlabx.moveplushub.com:10022/farmhouse/smartdc-rails.git,1782,2009,gitlabx
1814,10992,ssh://git@gitlabx.moveplushub.com:10022/farmhouse/smartdc-react.git,1782,2009,gitlabx
1817,10996,git@gitlab.com:911response24/response24-firebase-functions.git,1785,2014,R24
1817,11000,git@gitlab.com:911response24/response24-devices-webapp.git,1785,2014,R24
1817,10997,git@gitlab.com:911response24/respionse24-ionic4-mobile-application.git,1785,2014,R24
1817,10998,git@gitlab.com:911response24/response24-devices-functions.git,1785,2014,R24
1817,10995,git@gitlab.com:911response24/response24-angular-web-portal.git,1785,2014,R24
1817,10999,git@gitlab.com:911response24/response24-devices-linux.git,1785,2014,R24
1818,10995,git@gitlab.com:911response24/response24-angular-web-portal.git,1786,2016,Key1
1871,11392,git@stuff.uniweb.ua:spot2d/spot2d.git,1839,2075,main3
1876,11420,ssh://git@bitbucket.org:teamhelium/com.helium.go-annual.client.git,1844,2083,Bitbucket
1876,11419,git@bitbucket.org:teamhelium/com.helium.go-annual.client.git,1844,2083,Bitbucket
1891,11501,git@gitlab.cs.unh.edu:cmo1008/edu.unh.cs.cs919_2019_f_project2.teamalpha.git,1858,2103,nmw1023@wildcats.unh.edu
1891,11502,ssh://git@gitlab.cs.unh.edu:cmo1008/edu.unh.cs.cs919_2019_f_project2.teamalpha.git,1858,2103,nmw1023@wildcats.unh.edu
1891,11503,gitlab.cs.unh.edu/cmo1008/edu.unh.cs.cs919_2019_f_project2.teamalpha.git,1858,2103,nmw1023@wildcats.unh.edu
1894,10997,git@gitlab.com:911response24/respionse24-ionic4-mobile-application.git,1861,2107,GitentialKey
1894,10995,git@gitlab.com:911response24/response24-angular-web-portal.git,1861,2107,GitentialKey
1894,10996,git@gitlab.com:911response24/response24-firebase-functions.git,1861,2107,GitentialKey
2019,12333,git@gitlab.com:itu-auv/electronics/mainboard-firmware.git,1982,2242,auv
2031,12475,ssh://git@gitlab.com:findem/scrapers_ETL.git,1992,2260,Gitlab
2033,12477,git@github.com:kehe/sales-order-microservice.git,1994,2262,Gitential
2047,15451,git@github.com:pcooley,2008,2287,new-github
2047,15450,ssh://git@github.com:pcooley/imprev.git,2008,2287,new-github
2175,17197,git@github.com:1-800Accountant/sso-web.git,2129,3092,Gitential
2175,18692,git@bitbucket.org:cogitech/stampinup-hr.git,2129,3092,Gitential
2175,19045,ssh://git@bitbucket.org:cogitech/tech9-company-portal.git,2129,3310,Bitbucket
2175,17193,git@github.com:1-800Accountant/admin-web.git,2129,3092,Gitential
2175,17198,git@github.com:1-800Accountant/clientbooks-mobile.git,2129,3092,Gitential
2175,17190,git@github.com:factaio/facta.git,2129,3092,Gitential
2175,17194,git@github.com:1-800Accountant/ops.git,2129,3092,Gitential
2175,17195,git@github.com:1-800Accountant/qa-automation.git,2129,3092,Gitential
2175,18487,git@github.com:jgifford78/stayinghomeclub.git,2129,3092,Gitential
2175,18685,git@github.com:hewett-learning/hewett-learning-app.git,2309,3269,Teleport
2175,17191,git@github.com:1-800Accountant/api.git,2129,3092,Gitential
2175,17196,git@github.com:1-800Accountant/clientbooks-web.git,2129,3092,Gitential
2175,18691,ssh://git@bitbucket.org:cogitech/stampinup-hr.git,2129,3092,Gitential
2175,17192,git@github.com:1-800Accountant/next-web.git,2129,3092,Gitential
2287,17467,ssh://git@github.com:Lukkian/Eleicoes.git,2178,3129,gitentialkey
2287,17468,git@github.com:Lukkian/Eleicoes.git,2178,3129,gitentialkey
2311,17674,git@gitlab.mateus:catchup/catchup-rest-noticias.git,2201,3154,Self-hosted Gitlab
2324,17823,git@github.com:kucira/anabul-nextjs.git,2214,3172,gitential.com
2324,17824,git@github.com:kucira/parse-sever-anabul.git,2214,3172,gitential.com
2324,17912,git@github.com:kucira/Hanimalo.git,2214,3172,gitential.com
2324,17913,git@github.com:kucira/hanimalo-doctor.git,2214,3172,gitential.com
2357,18403,git@github.com:benbal87/photo-album-organizer.git,2246,3256,gitental-prod
2358,18151,ssh://git@161.35.4.199:gitlab-instance-988a8adf/projeto-ansible.git,2247,3217,ssh-gitlab
2358,18155,git@161.35.4.199:teste-gitential/balanceador.git,2247,3217,ssh-gitlab
2358,18152,ssh://git@161.35.4.199:gitlab-instance-988a8adf/rancher-gitlab.git,2247,3217,ssh-gitlab
2358,18153,git@161.35.4.199:gitlab-instance-988a8adf/rancher-gitlab.git,2247,3217,ssh-gitlab
2358,18154,git@161.35.4.199:gitlab-instance-988a8adf/gmcore.git,2247,3217,ssh-gitlab
2446,18699,git@github.com:creepteks/davaa.git,2325,3290,gitential
